rank,Title,avg_rating,review_count,positive_reviews,positive_pct,review_pct,weighted_score
451,The Great Brain,4.717,180,168,93.33,0.0166,10.637
452,We the Living,4.375,269,230,85.5,0.0249,10.631
453,Gift From the Sea - An Answer to the Conflicts in Our Lives,4.638,196,179,91.33,0.0181,10.631
454,Gift From The Sea,4.638,196,179,91.33,0.0181,10.631
455,Gift from the sea (Signet books),4.638,196,179,91.33,0.0181,10.631
456,Les Miserables,4.447,244,203,83.2,0.0226,10.616
457,Walden,4.22,327,256,78.29,0.0302,10.612
458,The Source,4.5,228,201,88.16,0.0211,10.611
459,The Federalist Papers,4.61,200,184,92.0,0.0185,10.608
460,Evelina,4.527,220,204,92.73,0.0203,10.605
461,Naked,4.2,335,277,82.69,0.031,10.605
462,Gift From the Sea,4.634,194,177,91.24,0.0179,10.602
463,Luckiest Man: The Life and Death of Lou Gehrig,4.641,192,180,93.75,0.0178,10.596
464,The Heart is a Lonely Hunter,4.127,369,275,74.53,0.0341,10.595
465,THE STORY OF FERDINAND,4.89,146,144,98.63,0.0135,10.585
466,It,4.405,252,214,84.92,0.0233,10.578
467,The Stranger Beside Me: Updated Twentieth Anniversary Edition,4.496,224,195,87.05,0.0207,10.566
468,The Stranger Beside Me (Signet),4.496,224,195,87.05,0.0207,10.566
469,"The fountainhead,",4.016,427,309,72.37,0.0395,10.565
470,Rebecca,4.533,214,194,90.65,0.0198,10.563
471,Stranger in a Strange Land : ( Science Fiction Book Club Ltd Edition ),3.871,535,347,64.86,0.0495,10.562
472,Stranger In A Strange Land: Library Edition,3.871,535,347,64.86,0.0495,10.562
473,Lord of Light,4.625,192,170,88.54,0.0178,10.56
474,Jonathan Strange & Mr. Norrell,3.982,448,317,70.76,0.0414,10.558
475,Practical Magic,3.928,487,324,66.53,0.045,10.557
476,Goodnight Moon,4.674,181,165,91.16,0.0167,10.552
477,Jonathan Strange & Mr. Norrell Signed,3.973,452,318,70.35,0.0418,10.55
478,Charlotte's web,4.758,165,154,93.33,0.0153,10.55
479,STRANGER IN A STRANGE LAND,3.875,526,341,64.83,0.0487,10.543
480,THE MARTIAN CHRONICLES,4.387,253,215,84.98,0.0234,10.543
481,Stanger in a Strange Land,3.878,523,340,65.01,0.0484,10.541
482,Complete Stories and Poems of Edgar Allan Poe,4.719,171,162,94.74,0.0158,10.538
483,The little prince,4.514,216,185,85.65,0.02,10.537
484,A Portrait of the Artist As a Young Man,3.904,500,340,68.0,0.0462,10.537
485,"The little prince,",4.514,216,185,85.65,0.02,10.537
486,Antoine de Saint-Exupery's: The Little Prince,4.514,216,185,85.65,0.02,10.537
487,The Martian Chronicles (Time Reading Program),4.376,255,216,84.71,0.0236,10.532
488,The Little Prince,4.498,219,186,84.93,0.0203,10.527
489,Good to Great,4.382,251,212,84.46,0.0232,10.516
490,Hatchet,4.293,280,232,82.86,0.0259,10.505
491,Tess of the D'Urbervilles: A pure woman (Harper's modern classics),4.183,322,255,79.19,0.0298,10.491
492,The Return of the King,4.67,176,166,94.32,0.0163,10.488
493,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",4.488,217,192,88.48,0.0201,10.487
494,Tess of the d'Urbervilles (Cambridge Literature),4.176,323,255,78.95,0.0299,10.48
495,Tess of the d'Urbervilles,4.176,323,255,78.95,0.0299,10.48
496,Tess of the D'Urbervilles,4.176,323,255,78.95,0.0299,10.48
497,Tess of the D'Urbervilles (New Wessex editions),4.176,323,255,78.95,0.0299,10.48
498,Tess of the D'urbervilles (Summer Classics),4.176,323,255,78.95,0.0299,10.48
499,Tess of the Durbervilles,4.176,323,255,78.95,0.0299,10.48
500,Tess of Th D'Urbervilles (Pbk)(Oop) (Bloom's Notes),4.176,323,255,78.95,0.0299,10.48
501,Tess of The D'Urbervilles,4.176,323,255,78.95,0.0299,10.48
502,Naked in Death,4.245,294,238,80.95,0.0272,10.478
503,TESS OF THE D'UBERVILLES (PL 25),4.186,318,252,79.25,0.0294,10.474
504,The witch of blackbird pond (A Dell yearling book),4.417,235,205,87.23,0.0217,10.473
505,The witch of Blackbird Pond (A Dell book),4.417,235,205,87.23,0.0217,10.473
506,Witch of Blackbird Pond (Bookwise Guide),4.417,235,205,87.23,0.0217,10.473
507,Thus Spake Zarathustra,4.223,301,229,76.08,0.0278,10.466
508,"Tess of the d'Urbervilles,: A pure woman faithfully presented",4.187,316,251,79.43,0.0292,10.465
509,Plainsong,4.076,368,284,77.17,0.034,10.459
510,About a Boy,4.306,268,236,88.06,0.0248,10.455
511,"Uncle Tom's cabin;: Or, Life among the lowly",4.486,214,184,85.98,0.0198,10.454
512,The No. 1 Ladies' Detective Agency,4.319,263,216,82.13,0.0243,10.453
513,House of Mirth,4.446,224,194,86.61,0.0207,10.45
514,Neverwhere,4.262,282,229,81.21,0.0261,10.444
515,Little Black Sambo,4.077,364,278,76.37,0.0337,10.441
516,ONE HUNDRED YEARS OF SOLITUDE,4.237,291,226,77.66,0.0269,10.44
517,One Hundred Years of Solitude,4.237,291,226,77.66,0.0269,10.44
518,THE STORY OF LITTLE BLACK SAMBO.,4.077,363,277,76.31,0.0336,10.437
519,"Uncle Tom's Cabin - Or, Life Among The Lowly",4.474,215,183,85.12,0.0199,10.436
520,"Leaves of grass,",4.275,276,222,80.43,0.0255,10.436
521,On liberty,4.196,306,246,80.39,0.0283,10.43
522,The Bell Jar (Great Books of the 20th Century),4.415,229,199,86.9,0.0212,10.418
523,The Adventures of Tom Sawyer (Courage Literary Classics),4.533,197,175,88.83,0.0182,10.401
524,The Bell Jar : A Novel (Perennial Classics),4.414,227,197,86.78,0.021,10.4
525,Earth Abides,4.029,381,280,73.49,0.0352,10.398
526,Player Piano,4.12,332,272,81.93,0.0307,10.388
527,"Murder in the Calais coach,",4.423,222,189,85.14,0.0205,10.379
528,Murder on the Orient Express: A Hercule Poirot Mystery,4.423,222,189,85.14,0.0205,10.379
529,Black like me,4.675,166,158,95.18,0.0154,10.378
530,"Twenty thousand leagues under the sea, (The Windermere series)",4.129,326,262,80.37,0.0302,10.377
531,Twenty Thousand Leagues Under the Sea (Library Edition),4.129,326,262,80.37,0.0302,10.377
532,Twenty Thousand Leagues Under the Sea (Caxton Edition),4.129,326,262,80.37,0.0302,10.377
533,"The annotated Jules Verne, Twenty thousand leagues under the sea",4.129,326,262,80.37,0.0302,10.377
534,Twenty Thousand Leagues Under the Sea (Thorndike Press Large Print Perennial Bestsellers Series),4.129,326,262,80.37,0.0302,10.377
535,Shutter Island,4.165,309,243,78.64,0.0286,10.371
536,Murder in the Calais Coach (A Hercule Poirot Mystery),4.421,221,188,85.07,0.0204,10.364
537,One Fish Two Fish Red Fish Blue Fish,4.614,176,158,89.77,0.0163,10.36
538,Twenty Thousand leagues Under the Sea,4.124,322,258,80.12,0.0298,10.343
539,Odd Thomas,4.257,269,220,81.78,0.0249,10.342
540,Founding Brothers: The Revolutionary Generation,4.325,246,205,83.33,0.0228,10.341
541,The Exorcist,4.565,184,170,92.39,0.017,10.339
542,A princess of Mars,4.523,193,173,89.64,0.0179,10.338
543,Without Remorse,4.221,280,226,80.71,0.0259,10.331
544,Down Under: Complete & Unabridged,4.457,208,184,88.46,0.0192,10.331
545,Down Under; Abridged,4.457,208,184,88.46,0.0192,10.331
546,Man and His Symbols,4.478,201,177,88.06,0.0186,10.313
547,Endurance: Shackleton's Incredible Voyage,4.843,134,130,97.01,0.0124,10.302
548,Endurance: Shackleton's incredible voyage,4.843,134,130,97.01,0.0124,10.302
549,I know this much is true,4.421,214,182,85.05,0.0198,10.302
550,DR JEKYL AND MR HYDE (MEDALLION EDITION),4.04,354,266,75.14,0.0327,10.297
551,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,4.04,354,266,75.14,0.0327,10.297
552,Ella Enchanted,4.748,147,142,96.6,0.0136,10.291
553,"The strange case of Dr. Jekyll and Mr. Hyde,",4.037,353,265,75.07,0.0327,10.285
554,The Wonderful Wizard of Oz,4.535,185,162,87.57,0.0171,10.282
555,The Dispossessed,4.253,261,201,77.01,0.0241,10.278
556,Fathers and Sons,4.527,186,168,90.32,0.0172,10.274
557,The White Company,4.444,205,175,85.37,0.019,10.273
558,King Rat,4.467,199,176,88.44,0.0184,10.27
559,The Plague,4.348,230,192,83.48,0.0213,10.268
560,"20, 000 Leagues Under the Sea",4.108,316,252,79.75,0.0292,10.268
561,The Call of the Wild (Dover Large Print Classics),4.364,225,194,86.22,0.0208,10.266
562,The call of the wild,4.364,225,194,86.22,0.0208,10.266
563,The Call of the Wild (Library of America),4.364,225,194,86.22,0.0208,10.266
564,The Call Of The Wild,4.364,225,194,86.22,0.0208,10.266
565,"Travels With Charley, In Search of America",4.319,238,199,83.61,0.022,10.265
566,Travels with Charlie,4.319,238,199,83.61,0.022,10.265
567,Dr. Jekyll and Mr. Hyde,4.04,347,262,75.5,0.0321,10.264
568,Contact,4.43,207,183,88.41,0.0191,10.26
569,Coraline,4.36,225,193,85.78,0.0208,10.256
570,Dr Jekyll And Mr Hyde,4.026,352,263,74.72,0.0326,10.251
571,The Alchemist: A Fable about Following Your Dream,3.799,498,326,65.46,0.0461,10.247
572,The sun also rises (The Greatest books of the twentieth century),3.961,386,267,69.17,0.0357,10.246
573,The sun also rises (The Modern library of the world's best books),3.961,386,267,69.17,0.0357,10.246
574,Fiesta [The Sun Also Rises].,3.961,386,267,69.17,0.0357,10.246
575,THE SUN ALSO RISES,3.961,386,267,69.17,0.0357,10.246
576,Travels with Charley,4.314,236,197,83.47,0.0218,10.236
577,The War of The Worlds,4.36,222,192,86.49,0.0205,10.231
578,The Warlord of Mars,4.386,215,188,87.44,0.0199,10.23
579,For whom the bell tolls (Zephyr books),4.447,199,172,86.43,0.0184,10.224
580,For Whom the Bell Tolls,4.449,198,171,86.36,0.0183,10.219
581,Crooked House,4.429,203,167,82.27,0.0188,10.219
582,Dandelion Wine,4.602,166,150,90.36,0.0154,10.218
583,The Good Earth,4.456,195,172,88.21,0.018,10.205
584,The Innocent,4.093,311,245,78.78,0.0288,10.203
585,The Wonderful Wizard Of Oz,4.525,179,156,87.15,0.0166,10.194
586,HYPERION,4.358,218,182,83.49,0.0202,10.191
587,Ulysses (International Collectors Library),3.789,488,321,65.78,0.0451,10.186
588,The Kon-Tiki Expedition,4.641,156,144,92.31,0.0144,10.178
589,Kon-tiki,4.641,156,144,92.31,0.0144,10.178
590,Silas Marner,4.107,300,233,77.67,0.0277,10.173
591,"Cranford,",4.297,232,205,88.36,0.0215,10.165
592,Nicholas and Alexandra,4.808,130,128,98.46,0.012,10.163
593,My Family and Other Animals,4.739,138,138,100.0,0.0128,10.141
594,"Flatland: A romance of many dimensions,",4.228,250,197,78.8,0.0231,10.138
595,FLATLAND A ROMANCE OF MANY DIMENSIONS,4.228,250,197,78.8,0.0231,10.138
596,Flatland: A romance of many dimensions,4.228,250,197,78.8,0.0231,10.138
597,Flatland,4.229,249,196,78.71,0.023,10.133
598,The Great Escape,4.897,117,114,97.44,0.0108,10.129
599,THE MURDER OF ROGER ACKROYD,4.594,160,146,91.25,0.0148,10.125
600,Interview with the Vampire,4.174,265,210,79.25,0.0245,10.114
601,The Notebook,4.077,300,228,76.0,0.0277,10.098
602,FEAR AND LOATHING IN LAS VEGAS a Savage Journey to the Heart of the American Dream,4.492,177,154,87.01,0.0164,10.097
603,The Borrowers,4.457,184,160,86.96,0.017,10.093
604,Interview With The Vampire SIGNED First Edition,4.167,263,208,79.09,0.0243,10.085
605,Interview With The Vampire,4.167,263,208,79.09,0.0243,10.085
606,The Red Badge of Courage: An Episode of the American Civil War,3.965,346,252,72.83,0.032,10.068
607,The Pearl,4.099,284,224,78.87,0.0263,10.055
608,The Naked Sun,4.518,168,162,96.43,0.0155,10.054
609,America Alone: The End of the World as We Know It,4.413,189,161,85.19,0.0175,10.045
610,Interpreter of Maladies (Highbridge Distribution),4.403,191,169,88.48,0.0177,10.044
611,Gorky Park,4.483,174,156,89.66,0.0161,10.044
612,Breakfast of Champions,4.069,290,222,76.55,0.0268,10.019
613,The Bonfire of the Vanities,4.284,218,186,85.32,0.0202,10.019
614,David Copperfield,4.568,155,144,92.9,0.0143,10.005
615,"Cry, the Beloved Country (Alan Paton Reads)",4.338,201,167,83.08,0.0186,9.992
616,Cry The Beloved Country (School Edition),4.338,201,167,83.08,0.0186,9.992
617,"Cry, The Beloved Country",4.338,201,167,83.08,0.0186,9.992
618,"Cry, the Beloved Country",4.338,201,167,83.08,0.0186,9.992
619,A JOURNEY TO THE CENTER OF THE EARTH,4.179,246,194,78.86,0.0228,9.991
620,Journey to the Centre of the Earth (Oxford University English Readers),4.179,246,194,78.86,0.0228,9.991
621,A Journey to the Centre of the Earth,4.179,246,194,78.86,0.0228,9.991
622,The Mayor of Casterbridge,4.25,224,190,84.82,0.0207,9.989
623,Spoon River Anthology,4.405,185,160,86.49,0.0171,9.988
624,Around the World in Eighty Days,4.398,186,164,88.17,0.0172,9.981
625,A Painted house: A novel (The Oxford American),4.027,301,225,74.75,0.0278,9.98
626,"Anna Karenina - Translated From the Russian By Constance Garnett, Illustrated Bt Fritz Eichberg",4.343,198,165,83.33,0.0183,9.975
627,The Abolition of Man,4.525,160,142,88.75,0.0148,9.974
628,Journey to the Center of the Earth,4.172,244,192,78.69,0.0226,9.961
